addr:TW:dataset,source,addr:couontry,addr:city,addr:district,addr:hamlet,addr:neighbourhood,addr:street,addr:housenumber,addr:floor,addr:unit,addr:full,description,x_3826,y_3826
168887,新北市政府,TW,新北市,板橋區,和平里,005,五權街30巷37弄,2之14號,,,新北市板橋區和平里005鄰五權街30巷37弄2之14號,管理員室不供設籍用,296754.762917,2765087.2024083
168887,新北市政府,TW,新北市,板橋區,和平里,012,國慶路158巷,18號,,,新北市板橋區和平里012鄰國慶路158巷18號,警衛室不供設籍,296588.2378,2765338.2929333
168887,新北市政府,TW,新北市,板橋區,和平里,003,廣和街,58號,B1,,新北市板橋區和平里003鄰廣和街58號地下一層,管理室不供設籍使用,296645.061997,2765197.1795560
168887,新北市政府,TW,新北市,板橋區,和平里,010,廣和街,59之5號,,,新北市板橋區和平里010鄰廣和街59之5號,警衛室不供設籍,296740.630326,2765105.5905077
168887,新北市政府,TW,新北市,板橋區,崑崙里,026,大觀路三段,150之1號,,,新北市板橋區崑崙里026鄰大觀路三段150之1號,管理員室不供設籍,293536.52537487895,2765158.7823483064
168887,新北市政府,TW,新北市,板橋區,成和里,007,金門街,79號,,,新北市板橋區成和里007鄰金門街79號,公共空間不供設籍使用,293741.923817,2765037.7839417
168887,新北市政府,TW,新北市,板橋區,成和里,013,金門街,163之1號,B1,,新北市板橋區成和里013鄰金門街163之1號地下一層,管理員室不供設籍用,293679.932920,2764771.6278813
168887,新北市政府,TW,新北市,板橋區,文化里,012,文化路二段,175之1號,,,新北市板橋區文化里012鄰文化路二段175之1號,辦公室不供設戶籍,297468.609483,2768951.15965
168887,新北市政府,TW,新北市,板橋區,新埔里,001,陽明街,46之2號,2,,新北市板橋區新埔里001鄰陽明街46之2號二樓,管委會辦公室不供設籍,296998.198350,2768300.3105368
168887,新北市政府,TW,新北市,板橋區,新民里,001,縣民大道二段,3號,2,1,新北市板橋區新民里001鄰縣民大道二段3號二樓之1,公共空間不供設戶籍,296651.704775,2767202.117025
168887,新北市政府,TW,新北市,板橋區,新翠里,008,英士路58巷,20之1號,,,新北市板橋區新翠里008鄰英士路58巷20之1號,辦公室不供設籍,296477.9022634676,2768684.856666365
168887,新北市政府,TW,新北市,板橋區,新興里,008,南雅南路一段,25號,,,新北市板橋區新興里008鄰南雅南路一段25號,公共空間不供設籍使用,296081.636942,2766601.5001333
168887,新北市政府,TW,新北市,板橋區,東丘里,001,民生路一段,36之1號,B1,,新北市板橋區東丘里001鄰民生路一段36之1號地下一層,管理員室不供設籍,297899.390283,2767458.0974750
168887,新北市政府,TW,新北市,板橋區,東安里,009,漢生東路,195之1號,,,新北市板橋區東安里009鄰漢生東路195之1號,新北市板橋區戶政海山辦事處,297444.869935,2767145.4050387
168887,新北市政府,TW,新北市,板橋區,柏翠里,010,文化路二段441巷,6之1號,B1,,新北市板橋區柏翠里010鄰文化路二段441巷6之1號地下1層,管理室不設籍,297863.681435,2769603.5189931
168887,新北市政府,TW,新北市,板橋區,柏翠里,010,文化路二段441巷,6之1號,,,新北市板橋區柏翠里010鄰文化路二段441巷6之1號,管理員室不供設籍,297863.681435,2769603.5189931
168887,新北市政府,TW,新北市,板橋區,柏翠里,010,長江路三段,78號,,,新北市板橋區柏翠里010鄰長江路三段78號,管委會辦公室不供設籍,297838.846691,2769636.6790297
168887,新北市政府,TW,新北市,板橋區,深丘里,003,中山路一段,156之1號,,,新北市板橋區深丘里003鄰中山路一段156之1號,管理員室不供設籍,297013.847925,2767143.043675
168887,新北市政府,TW,新北市,板橋區,深丘里,002,中山路一段,160之13號,2,,新北市板橋區深丘里002鄰中山路一段160之13號二樓,公共空間不供設戶籍,297073.674051,2767190.5989248
168887,新北市政府,TW,新北市,板橋區,深丘里,022,新府路,118號,3,,新北市板橋區深丘里022鄰新府路118號三樓,公共空間不供設戶籍,297005.984,2767093.509
168887,新北市政府,TW,新北市,板橋區,深丘里,032,漢生東路,268之1號,,,新北市板橋區深丘里032鄰漢生東路268之1號,管理員室不供設籍,297270.346517,2767296.0552334
168887,新北市政府,TW,新北市,板橋區,深丘里,032,漢生東路,268之3號,13,,新北市板橋區深丘里032鄰漢生東路268之3號十三樓,不供設籍,297272.727767,2767291.8219
168887,新北市政府,TW,新北市,板橋區,深丘里,031,漢生東路,270之3號,13,,新北市板橋區深丘里031鄰漢生東路270之3號十三樓,不供設籍,297290.719433,2767261.6594
168887,新北市政府,TW,新北市,板橋區,深丘里,030,漢生東路,272之3號,13,,新北市板橋區深丘里030鄰漢生東路272之3號十三樓,不供設籍,297317.971517,2767221.17815
168887,新北市政府,TW,新北市,板橋區,深丘里,029,漢生東路,276之3號,13,,新北市板橋區深丘里029鄰漢生東路276之3號十三樓,不供設籍,297339.66735,2767192.0739834
168887,新北市政府,TW,新北市,板橋區,港嘴里,001,雙十路一段,6之3號,,,新北市板橋區港嘴里001鄰雙十路一段6之3號,管委會不供設籍,298279.010592,2768557.0348
168887,新北市政府,TW,新北市,板橋區,港嘴里,001,雙十路一段,6之2號,,,新北市板橋區港嘴里001鄰雙十路一段6之2號,管委會不供設籍,298285.438717,2768552.2723
168887,新北市政府,TW,新北市,板橋區,港嘴里,001,雙十路一段,8號,,,新北市板橋區港嘴里001鄰雙十路一段8號,管委會不供設籍,298296.492883,2768572.6920917
168887,新北市政府,TW,新北市,板橋區,溪洲里,006,滿平街110巷,30號,,,新北市板橋區溪洲里006鄰滿平街110巷30號,社區管理維護空間不供設籍,293151.567100,2764533.2341333
168887,新北市政府,TW,新北市,板橋區,溪福里,002,金門街260巷,50號,,,新北市板橋區溪福里002鄰金門街260巷50號,社區管理空間不供設籍使用,293283.3227447627,2764314.591879157
168887,新北市政府,TW,新北市,板橋區,溪福里,032,金門街,347之2號,,,新北市板橋區溪福里032鄰金門街347之2號,管理委員室不供設籍用,293328.431824,2764192.8147594
168887,新北市政府,TW,新北市,板橋區,溪福里,032,金門街,351之1號,,,新北市板橋區溪福里032鄰金門街351之1號,管理委員室不供設籍用,293313.598946,2764186.1689046
168887,新北市政府,TW,新北市,板橋區,社後里,001,中正路,6號,,,新北市板橋區社後里001鄰中正路6號,新北市板橋戶政事務所,296069.655367,2767263.6013750
168887,新北市政府,TW,新北市,板橋區,福丘里,013,新府路,1號,4,,新北市板橋區福丘里013鄰新府路1號四樓,社區中心不供設籍用,296834.285858,2767199.4007958
168887,新北市政府,TW,新北市,板橋區,福丘里,014,新站路,28號,B2,,新北市板橋區福丘里014鄰新站路28號地下二層,公共空間不供設籍使用,297096.499883,2767367.4196083
168887,新北市政府,TW,新北市,板橋區,福丘里,015,漢生東路,166號,2,,新北市板橋區福丘里015鄰漢生東路166號二樓,公共空間不供設籍使用,297136.467876,2767482.2293003
168887,新北市政府,TW,新北市,板橋區,福丘里,015,漢生東路,166號,3,,新北市板橋區福丘里015鄰漢生東路166號三樓,公共空間不供設籍使用,297136.467876,2767482.2293003
168887,新北市政府,TW,新北市,板橋區,福丘里,016,漢生東路,258號,,,新北市板橋區福丘里016鄰漢生東路258號,管理員室不供設籍使用,297218.752767,2767386.0135667
168887,新北市政府,TW,新北市,板橋區,福丘里,016,漢生東路,258號,2,,新北市板橋區福丘里016鄰漢生東路258號二樓,公共空間不供設籍使用,297218.752767,2767386.0135667
168887,新北市政府,TW,新北市,板橋區,福丘里,016,漢生東路,258號,3,,新北市板橋區福丘里016鄰漢生東路258號三樓,公共空間不供設籍使用,297218.752767,2767386.0135667
168887,新北市政府,TW,新北市,板橋區,福丘里,013,縣民大道二段,66之1號,3,,新北市板橋區福丘里013鄰縣民大道二段66之1號三樓,公共空間不供設籍使用,296755.727717,2767214.4641500
168887,新北市政府,TW,新北市,板橋區,福丘里,019,縣民大道二段,80號,B1,,新北市板橋區福丘里019鄰縣民大道二段80號地下一層,辦公室不供設籍使用,297057.096467,2767466.9427958
168887,新北市政府,TW,新北市,板橋區,福壽里,001,三民路二段正隆巷,1號,,,新北市板橋區福壽里001鄰三民路二段正隆巷1號,管理員室不供設籍,298219.716413,2767285.7375472
168887,新北市政府,TW,新北市,板橋區,福壽里,002,民生路一段,26之1號,,,新北市板橋區福壽里002鄰民生路一段26之1號,管理員室不供設籍,298221.6385182347,2767173.2996885045
168887,新北市政府,TW,新北市,板橋區,福祿里,013,國泰街75巷,29之1號,,,新北市板橋區福祿里013鄰國泰街75巷29之1號,管理員室不供設籍用,297237.463438,2766466.36305
168887,新北市政府,TW,新北市,板橋區,華德里,032,四川路二段,247號,,,新北市板橋區華德里032鄰四川路二段247號,管理員室不供設籍使用,295460.061533,2765074.4556
168887,新北市政府,TW,新北市,板橋區,華東里,028,南雅南路二段,25號,B1,,新北市板橋區華東里028鄰南雅南路二段25號地下一層,停車空間不供設籍使用,295655.800117,2765451.3709000
168887,新北市政府,TW,新北市,板橋區,華東里,028,南雅南路二段,25號,B1,,新北市板橋區華東里028鄰南雅南路二段25號地下一層,停車空間不供設籍,295655.800117,2765451.3709000
168887,新北市政府,TW,新北市,板橋區,華東里,007,南雅南路二段,122之9號,,,新北市板橋區華東里007鄰南雅南路二段122之9號,管理室不供設籍使用,295621.930517,2765645.4813917
168887,新北市政府,TW,新北市,板橋區,西安里,012,板新路,128之1號,,,新北市板橋區西安里012鄰板新路128之1號,管理員室不供設籍,297539.355206,2767590.8022736
168887,新北市政府,TW,新北市,板橋區,長安里,007,漢生東路161巷,5號,7,,新北市板橋區長安里007鄰漢生東路161巷5號七樓,管委會使用空間不供設籍,297417.046583,2767246.7671917
168887,新北市政府,TW,新北市,板橋區,黃石里,010,公館街,6號,B1,,新北市板橋區黃石里010鄰公館街6號地下一層,公共空間不供設籍使用,296098.382817,2767198.5765083
168887,新北市政府,TW,新北市,三重區,三民里,012,中正北路,110之1號,,,新北市三重區三民里012鄰中正北路110之1號,管理員室不供設籍,299023.001400,2773057.5763000
168887,新北市政府,TW,新北市,三重區,中興里,019,重新路五段,648之2號,,,新北市三重區中興里019鄰重新路五段648之2號,管理員室不供設籍,297424.744722,2770767.9162964
168887,新北市政府,TW,新北市,三重區,二重里,012,穀保街,95之1號,2,,新北市三重區二重里012鄰穀保街95之1號二樓,不供設籍,297677.906528195,2773409.8505293066
168887,新北市政府,TW,新北市,三重區,五谷里,008,重新路五段,489之1號,,,新北市三重區五谷里008鄰重新路五段489之1號,管委會不供設籍,297705.0146,2771061.3783
168887,新北市政府,TW,新北市,三重區,仁華里,020,碧華街148巷,20之2號,,,新北市三重區仁華里020鄰碧華街148巷20之2號,管理員室不供設籍,298911.389,2775028.954
168887,新北市政府,TW,新北市,三重區,光明里,030,中正南路,195之1號,,,新北市三重區光明里030鄰中正南路195之1號,管理員室不供設籍,299766.838479,2771947.1706916
168887,新北市政府,TW,新北市,三重區,光明里,026,重新路四段,6之2號,,,新北市三重區光明里026鄰重新路四段6之2號,管理員室不供設籍,299363.772188,2772293.6697083
168887,新北市政府,TW,新北市,三重區,光明里,019,集美街,18之9號,,,新北市三重區光明里019鄰集美街18之9號,管理員室不供設籍,299431.6428153319,2771993.183931052
168887,新北市政府,TW,新北市,三重區,光正里,007,中正南路250巷,1之1號,,,新北市三重區光正里007鄰中正南路250巷1之1號,管理員室不供設籍,299803.357682,2771794.7963254
168887,新北市政府,TW,新北市,三重區,光華里,011,中央北路27巷,18之1號,,,新北市三重區光華里011鄰中央北路27巷18之1號,管理員室不供設籍,300600.4464,2773046.8539
168887,新北市政府,TW,新北市,三重區,光華里,015,福德北路,82之1號,,,新北市三重區光華里015鄰福德北路82之1號,管理員室不供設籍,300590.8242322944,2773208.3583687292
168887,新北市政府,TW,新北市,三重區,培德里,017,力行路一段,205號,,,新北市三重區培德里017鄰力行路一段205號,管理員室不供設籍,298738.232222,2773661.4462244
168887,新北市政府,TW,新北市,三重區,大有里,016,中正北路560巷,47之1號,,,新北市三重區大有里016鄰中正北路560巷47之1號,管理員室不供設籍,297472.294,2773656.8652999997
168887,新北市政府,TW,新北市,三重區,富貴里,021,富貴街,15之1號,,,新北市三重區富貴里021鄰富貴街15之1號,管理員室不供設籍,299422.425300,2775864.3284000
168887,新北市政府,TW,新北市,三重區,富貴里,017,集賢路,81之1號,,,新北市三重區富貴里017鄰集賢路81之1號,管委會使用不供設籍,299862.937617,2775487.2774084
168887,新北市政府,TW,新北市,三重區,慈化里,004,碧華街,211之1號,,,新北市三重區慈化里004鄰碧華街211之1號,管理員室不供設籍,299271.099575,2775034.8502667
168887,新北市政府,TW,新北市,三重區,慈化里,013,碧華街,262之1號,,,新北市三重區慈化里013鄰碧華街262之1號,管理員室不供設藉,299233.625314,2775054.4190611
168887,新北市政府,TW,新北市,三重區,慈祐里,018,五華街92巷,9之1號,,,新北市三重區慈祐里018鄰五華街92巷9之1號,管理員室不供設籍,299669.81320000003,2774959.1031
168887,新北市政府,TW,新北市,三重區,慈祐里,001,溪尾街,195之1號,,,新北市三重區慈祐里001鄰溪尾街195之1號,管理員室不供設籍,299330.559265,2774805.0645968
168887,新北市政府,TW,新北市,三重區,成功里,019,成功路,32號,2,,新北市三重區成功里019鄰成功路32號二樓,公設不供設籍,299368.3253,2771444.4671
168887,新北市政府,TW,新北市,三重區,成功里,015,成功路104巷,11之1號,,,新北市三重區成功里015鄰成功路104巷11之1號,管理員室不供設籍,299191.054000,2771479.3915500
168887,新北市政府,TW,新北市,三重區,成功里,015,成功路104巷,32之1號,,,新北市三重區成功里015鄰成功路104巷32之1號,管理員室不供設籍,299164.066633,2771477.2749833
168887,新北市政府,TW,新北市,三重區,永福里,023,永福街72巷,19號,,,新北市三重區永福里023鄰永福街72巷19號,管理員室不供設籍,298391.134483,2774340.2011083
168887,新北市政府,TW,新北市,三重區,永福里,023,永福街72巷,21號,,,新北市三重區永福里023鄰永福街72巷21號,管理員室不供設籍,298404.892816,2774331.0729833
168887,新北市政府,TW,新北市,三重區,永豐里,002,永福街,257之2號,,,新北市三重區永豐里002鄰永福街257之2號,管理員室不供設籍,298542.996829,2774063.6480842
168887,新北市政府,TW,新北市,三重區,溪美里,028,慈愛街,137號,2,1,新北市三重區溪美里028鄰慈愛街137號二樓之1,不供設籍,299385.3861,2774726.387
168887,新北市政府,TW,新北市,三重區,溪美里,008,溪尾街,45之3號,,,新北市三重區溪美里008鄰溪尾街45之3號,管理員室不供設籍,299551.935558,2774328.3149272
168887,新北市政府,TW,新北市,三重區,田中里,010,忠孝路三段40巷,19號,B1,,新北市三重區田中里010鄰忠孝路三段40巷19號地下一層,管理員室不供設籍,298670.620784,2773175.0120913
168887,新北市政府,TW,新北市,三重區,田心里,015,忠孝路三段84巷,7之1號,,,新北市三重區田心里015鄰忠孝路三段84巷7之1號,管理員室不供設籍,298500.594350,2773012.2285333
168887,新北市政府,TW,新北市,三重區,碧華里,014,三信路,83號,B2,1,新北市三重區碧華里014鄰三信路83號地下二層之1,管理員室不供設籍,299117.969683,2775284.2425115
168887,新北市政府,TW,新北市,三重區,碧華里,014,五華街,260之1號,,,新北市三重區碧華里014鄰五華街260之1號,管理員室不供設籍,299168.650292,2775560.6269765
168887,新北市政府,TW,新北市,三重區,碧華里,003,仁安街,25之1號,,,新北市三重區碧華里003鄰仁安街25之1號,管理員室不供設籍,298883.592947,2775195.6070949
168887,新北市政府,TW,新北市,三重區,碧華里,002,碧華街148巷,19號,,,新北市三重區碧華里002鄰碧華街148巷19號,管理員室不供設籍,298942.182075,2774999.7202167
168887,新北市政府,TW,新北市,三重區,碧華里,007,集仁街,42之1號,,,新北市三重區碧華里007鄰集仁街42之1號,管理員室不供設籍,299050.677321,2775296.2810532
168887,新北市政府,TW,新北市,三重區,碧華里,005,集勇街,60之1號,,,新北市三重區碧華里005鄰集勇街60之1號,管理員室不供設籍,298875.8022,2775308.1395
168887,新北市政府,TW,新北市,三重區,碧華里,007,集英路,68之1號,,,新北市三重區碧華里007鄰集英路68之1號,警衛室不供設籍,299010.989822,2775413.2268865
168887,新北市政府,TW,新北市,三重區,福安里,021,重陽路四段,37號,2,,新北市三重區福安里021鄰重陽路四段37號二樓,管理員室不供設籍,299612.663383,2773593.7357750
168887,新北市政府,TW,新北市,三重區,福德里,020,成功路,120之1號,,,新北市三重區福德里020鄰成功路120之1號,管理員室不供設籍,299056.87718061206,2771608.0569366584
168887,新北市政府,TW,新北市,三重區,福樂里,022,慈愛街,9之1號,,,新北市三重區福樂里022鄰慈愛街9之1號,管理員室不供設籍,298924.191400,2774577.4882917
168887,新北市政府,TW,新北市,三重區,慈祐里,006,慈愛街,140之1號,,,新北市三重區慈祐里006鄰慈愛街140之1號,管理員室,299474.101683,2774810.2906375
168887,新北市政府,TW,新北市,三重區,福隆里,001,溪尾街,42之2號,,,新北市三重區福隆里001鄰溪尾街42之2號,管理維護空間不供設籍,299499.984837,2774406.4287257
168887,新北市政府,TW,新北市,三重區,福隆里,005,自強路四段31巷,1號,,,新北市三重區福隆里005鄰自強路四段31巷1號,管理維護空間不供設籍,299370.735879,2774357.3485174
168887,新北市政府,TW,新北市,三重區,谷王里,013,興德路,55號,4,2,新北市三重區谷王里013鄰興德路55號四樓之2,不供設籍,297991.1495349311,2771864.7760323845
168887,新北市政府,TW,新北市,三重區,過田里,004,新北大道一段,9號,6,,新北市三重區過田里004鄰新北大道一段9號六樓,新北市三重區戶政事務所,299356.349400,2772638.7194000
168887,新北市政府,TW,新北市,三重區,過田里,021,重陽路一段43巷,36之1號,,,新北市三重區過田里021鄰重陽路一段43巷36之1號,管理員室不供設籍,299250.542217,2772340.4125166
168887,新北市政府,TW,新北市,三重區,重明里,012,捷運路37巷,30之1號,,,新北市三重區重明里012鄰捷運路37巷30之1號,管理員室不供設籍,298818.8398159751,2772216.5445718434
168887,新北市政府,TW,新北市,三重區,重明里,011,朝陽街,25之1號,,,新北市三重區重明里011鄰朝陽街25之1號,管理員室不供設籍,298805.627972,2772138.0235167
168887,新北市政府,TW,新北市,三重區,重明里,004,重陽路一段60巷,32號,2,,新北市三重區重明里004鄰重陽路一段60巷32號二樓,管理員室不供設籍,298971.187542,2772308.6808000
168887,新北市政府,TW,新北市,三重區,重明里,004,重陽路一段60巷,36之1號,,,新北市三重區重明里004鄰重陽路一段60巷36之1號,管理員室不供設籍,298946.978167,2772298.0974667
168887,新北市政府,TW,新北市,三重區,重明里,004,重陽路一段60巷,58號,B1,,新北市三重區重明里004鄰重陽路一段60巷58號地下一層,管理員室不供設籍,298900.940600,2772310.0039000
168887,新北市政府,TW,新北市,三重區,重陽里,002,重陽路三段5巷,3之1號,,,新北市三重區重陽里002鄰重陽路三段5巷3之1號,管理員室不供設籍,299513.274333,2773110.3136167
168887,新北市政府,TW,新北市,中和區,員山里,039,中山路三段136巷,33號,B1,,新北市中和區員山里039鄰中山路三段136巷33號地下一層,管理室不供設籍,297810,2766676.6074
168887,新北市政府,TW,新北市,中和區,外南里,002,南山路,236號,4,,新北市中和區外南里002鄰南山路236號四樓,新北市中和區戶政事務所,301131.15428820025,2764727.2532507023
168887,新北市政府,TW,新北市,中和區,安和里,013,安平路,87之3號,,,新北市中和區安和里013鄰安平路87之3號,管理員室不得設籍,301519.426146,2765483.3099373
168887,新北市政府,TW,新北市,中和區,新南里,009,圓通路,81號,,,新北市中和區新南里009鄰圓通路81號,管理員室不供設籍,300461.973672,2765518.9814389
168887,新北市政府,TW,新北市,中和區,景平里,013,景平路,151號,,,新北市中和區景平里013鄰景平路151號,管理員室不供設籍,301840.378400,2764987.6704250
168887,新北市政府,TW,新北市,中和區,景文里,001,南山路81巷,61之1號,,,新北市中和區景文里001鄰南山路81巷61之1號,管理員室不供設籍,300908.110806,2765632.7158444
168887,新北市政府,TW,新北市,中和區,景文里,017,景平路504巷,12之1號,,,新北市中和區景文里017鄰景平路504巷12之1號,本號,300885.2413950551,2765210.2414278164
168887,新北市政府,TW,新北市,中和區,漳和里,007,景新街34巷2弄,5號,,,新北市中和區漳和里007鄰景新街34巷2弄5號,管理員室不供設籍,300774.109350,2765768.1829667
168887,新北市政府,TW,新北市,中和區,瓦磘里,003,中山路二段,27之6號,,,新北市中和區瓦磘里003鄰中山路二段27之6號,本號,300968.5732249944,2766451.6295264913
168887,新北市政府,TW,新北市,中和區,碧河里,020,建八路,167之1號,,,新北市中和區碧河里020鄰建八路167之1號,管理員室不供設籍,299585.436187,2765803.3282180
168887,新北市政府,TW,新北市,中和區,華南里,020,忠孝街2巷,12之3號,,,新北市中和區華南里020鄰忠孝街2巷12之3號,管理員室不供設籍,301539.312395,2763848.0462071
168887,新北市政府,TW,新北市,中和區,連和里,016,中山路二段,259號,B1,,新北市中和區連和里016鄰中山路二段259號地下一層,管理員室不供設籍,300187.547969,2766124.1507056
168887,新北市政府,TW,新北市,中和區,錦和里,001,圓通路367巷22弄,1號,,,新北市中和區錦和里001鄰圓通路367巷22弄1號,管理員室不供設籍,299649.460377,2764545.3405926
168887,新北市政府,TW,新北市,中和區,錦和里,006,圓通路369巷,39之10號,,,新北市中和區錦和里006鄰圓通路369巷39之10號,管理員室不供設籍,299453.258980,2764304.0251937
168887,新北市政府,TW,新北市,永和區,保安里,001,仁愛路,244號,,,新北市永和區保安里001鄰仁愛路244號,仁愛公園公共廁所,301245.435446,2767131.7865500
168887,新北市政府,TW,新北市,永和區,保安里,001,仁愛路,244號,,,新北市永和區保安里001鄰仁愛路244號,仁愛公園公共厠所,301245.435446,2767131.7865500
168887,新北市政府,TW,新北市,永和區,保安里,027,保生路,25號,,,新北市永和區保安里027鄰保生路25號,永平國小,301044.164233,2766764.7207552
168887,新北市政府,TW,新北市,永和區,後溪里,001,信義路25巷30弄,8之1號,,,新北市永和區後溪里001鄰信義路25巷30弄8之1號,不供設籍,301732.777754,2767206.9530833
168887,新北市政府,TW,新北市,永和區,後溪里,001,信義路25巷30弄,9之1號,,,新北市永和區後溪里001鄰信義路25巷30弄9之1號,不供設籍,301721.797546,2767209.3343333
168887,新北市政府,TW,新北市,永和區,新生里,018,新生路,218號,,,新北市永和區新生里018鄰新生路218號,含一、二層,300992.9372546774,2767308.9522462706
168887,新北市政府,TW,新北市,永和區,新生里,018,環河西路二段,177之1號,,,新北市永和區新生里018鄰環河西路二段177之1號,含一、二層,300973.753000,2767347.5800000
168887,新北市政府,TW,新北市,永和區,民族里,018,民權路,102號,,,新北市永和區民族里018鄰民權路102號,管理員室不供設籍,302436.855162,2765506.6181597
168887,新北市政府,TW,新北市,永和區,民生里,022,得和路,324號,,,新北市永和區民生里022鄰得和路324號,管理空間不供遷入設籍,302804.478503,2765813.1797765
168887,新北市政府,TW,新北市,永和區,潭墘里,013,安樂路144巷,8號,,,新北市永和區潭墘里013鄰安樂路144巷8號,管理員室不供設戶籍,301961.241575,2765868.1116036
168887,新北市政府,TW,新北市,永和區,潭墘里,014,安樂路144巷,18號,,,新北市永和區潭墘里014鄰安樂路144巷18號,管理員室不得遷入設籍,301984.119933,2765854.4791792
168887,新北市政府,TW,新北市,永和區,秀和里,018,永利路,71號,,,新北市永和區秀和里018鄰永利路71號,福和國中游泳池,302573.963100,2766321.4307000
168887,新北市政府,TW,新北市,永和區,秀林里,012,永利路,214號,,,新北市永和區秀林里012鄰永利路214號,中控室不得申請遷入設籍,302811.034153,2766159.3499838
168887,新北市政府,TW,新北市,永和區,豫溪里,015,竹林路,200之1號,,,新北市永和區豫溪里015鄰竹林路200之1號,臺北縣永和市戶政事務所,302498.451000,2766869.3130000
168887,新北市政府,TW,新北市,新莊區,中原里,029,中原路,552之1號,,,新北市新莊區中原里029鄰中原路552之1號,管理員室不供設籍,294923.2775609151,2771937.629419207
168887,新北市政府,TW,新北市,新莊區,中原里,001,中央路,738之1號,,,新北市新莊區中原里001鄰中央路738之1號,管理室不供設籍,294923.508014362,2772169.3911587293
168887,新北市政府,TW,新北市,新莊區,中原里,001,中平路,429之1號,,,新北市新莊區中原里001鄰中平路429之1號,管理員室不供設籍,294784.69850619055,2771964.9547904953
168887,新北市政府,TW,新北市,新莊區,中原里,032,中榮街122巷,14號,,,新北市新莊區中原里032鄰中榮街122巷14號,管理員室不供設籍,295057.342634,2771750.0435656
168887,新北市政府,TW,新北市,新莊區,中原里,001,新北大道四段,1號,,,新北市新莊區中原里001鄰新北大道四段1號,公共設施不供設籍,295441.6001,2772500.4935000003
168887,新北市政府,TW,新北市,新莊區,中原里,029,榮華路二段,173之1號,,,新北市新莊區中原里029鄰榮華路二段173之1號,管理員室不供設籍,294974.4518102584,2771985.0106116817
168887,新北市政府,TW,新北市,新莊區,中原里,001,新北大道四段,135號,4,,新北市新莊區中原里001鄰新北大道四段135號四樓,公共空間不供設籍,295066.5387,2772370.6984
168887,新北市政府,TW,新北市,新莊區,中原里,029,榮華路二段,125號,3,,新北市新莊區中原里029鄰榮華路二段125號三樓,管委會不供設籍,295081.67809695326,2772000.463087228
168887,新北市政府,TW,新北市,新莊區,中誠里,002,中港路417巷,14號,2,,新北市新莊區中誠里002鄰中港路417巷14號二樓,管委會使用空間不供設籍,295583.202773,2771136.5931272
168887,新北市政府,TW,新北市,新莊區,中隆里,027,中央路,182號,,,新北市新莊區中隆里027鄰中央路182號,抽水站不供設籍,295456.337833,2772410.0236705
168887,新北市政府,TW,新北市,新莊區,丹鳳里,014,天祥街92巷,3之1號,,,新北市新莊區丹鳳里014鄰天祥街92巷3之1號,管理員室不供設籍,291912.017100,2769142.0442445
168887,新北市政府,TW,新北市,新莊區,仁愛里,008,福樂街,73號,,,新北市新莊區仁愛里008鄰福樂街73號,停車場不供設籍,296094.305183,2771154.1840667
168887,新北市政府,TW,新北市,新莊區,光華里,006,光華街13巷,15號,,,新北市新莊區光華里006鄰光華街13巷15號,農業資材室不供設籍,293327.27859999996,2767063.5316
168887,新北市政府,TW,新北市,新莊區,化成里,013,化成路113巷,34之1號,,,新北市新莊區化成里013鄰化成路113巷34之1號,管理員室不供設籍,296899.868492,2771086.8288833
168887,新北市政府,TW,新北市,新莊區,化成里,013,思源路166巷,25之1號,,,新北市新莊區化成里013鄰思源路166巷25之1號,管理員室不供設籍,296483.149442,2771167.1529333
168887,新北市政府,TW,新北市,新莊區,和平里,019,中原路,31號,,,新北市新莊區和平里019鄰中原路31號,車庫不供設籍,296291.779400,2771865.3266000
