addr:TW:dataset,source,addr:couontry,addr:city,addr:district,addr:hamlet,addr:neighbourhood,addr:street,addr:housenumber,addr:floor,addr:unit,addr:full,description,x_3826,y_3826
168887,新北市政府,TW,新北市,新莊區,國泰里,015,新樹路85巷,11之1號,,,新北市新莊區國泰里015鄰新樹路85巷11之1號,西盛溝抽水站不供設籍,293909.133221,2768920.1464108
168887,新北市政府,TW,新北市,新莊區,建安里,034,建國一路,113之1號,,,新北市新莊區建安里034鄰建國一路113之1號,建國抽水站不供設籍,293921.537525,2768917.7117507
168887,新北市政府,TW,新北市,新莊區,建安里,033,建國二路,81之1號,,,新北市新莊區建安里033鄰建國二路81之1號,潭底溝抽水站不供設籍,293476.009924,2768655.1186201
168887,新北市政府,TW,新北市,新莊區,建安里,032,後港一路156巷,22號,,,新北市新莊區建安里032鄰後港一路156巷22號,廁所不供設籍,293428.727458,2768664.8206542
168887,新北市政府,TW,新北市,新莊區,忠孝里,029,公園一路,112之1號,,,新北市新莊區忠孝里029鄰公園一路112之1號,管理員室不供設籍,294869.566658,2770020.7112333
168887,新北市政府,TW,新北市,新莊區,文明里,003,思源路,2號,B1,,新北市新莊區文明里003鄰思源路2號地下一層,管理員室不供設籍,296502.39410000003,2770138.965
168887,新北市政府,TW,新北市,新莊區,文明里,003,環漢路二段,142號,,,新北市新莊區文明里003鄰環漢路二段142號,新莊抽水站不供設籍,296456.7022,2770046.3757
168887,新北市政府,TW,新北市,新莊區,文聖里,004,中興街,33之1號,,,新北市新莊區文聖里004鄰中興街33之1號,社區公益設施不供設籍,295324.60865608754,2769908.638163164
168887,新北市政府,TW,新北市,新莊區,文聖里,008,建興街,9號,B1,,新北市新莊區文聖里008鄰建興街9號地下一層,管理員室不供設籍,295411.204827,2769856.1972070
168887,新北市政府,TW,新北市,新莊區,文聖里,002,新泰路,100之1號,,,新北市新莊區文聖里002鄰新泰路100之1號,管理員室不供設籍,295274.0342776433,2769855.4417184316
168887,新北市政府,TW,新北市,新莊區,昌平里,001,中央路,376之1號,,,新北市新莊區昌平里001鄰中央路376之1號,管理室不供設籍,295664.87001982785,2772408.824457315
168887,新北市政府,TW,新北市,新莊區,昌平里,001,昌智路,52號,,,新北市新莊區昌平里001鄰昌智路52號,管委會使用空間不供設籍,296278.8523296075,2772103.083549389
168887,新北市政府,TW,新北市,新莊區,昌平里,005,福壽街,336號,,,新北市新莊區昌平里005鄰福壽街336號,抽水站不供設籍,296182.316090,2772355.5085624
168887,新北市政府,TW,新北市,新莊區,昌平里,001,中央路,237號,4,,新北市新莊區昌平里001鄰中央路237號四樓,管理員室不供設籍,295788.20825029403,2772347.4985791915
168887,新北市政府,TW,新北市,新莊區,榮和里,012,中華路一段,1號,2,,新北市新莊區榮和里012鄰中華路一段1號二樓,臺北縣新莊市戶政事務所,295601.950400,2769876.1151000
168887,新北市政府,TW,新北市,新莊區,福基里,012,新北大道三段,222號,4,,新北市新莊區福基里012鄰新北大道三段222號四樓,管理員室不供設籍,295798.7428649657,2772579.1484057326
168887,新北市政府,TW,新北市,新莊區,福興里,016,五權一路,18號,14,,新北市新莊區福興里016鄰五權一路18號十四樓,管委會不供設籍,296123.4546811119,2773054.9590038326
168887,新北市政府,TW,新北市,新莊區,榮和里,015,中華路一段,43之1號,,,新北市新莊區榮和里015鄰中華路一段43之1號,管理員室不供設籍,295558.6925,2770064.8631
168887,新北市政府,TW,新北市,新莊區,民全里,001,民安路,291之1號,,,新北市新莊區民全里001鄰民安路291之1號,管理員室不供設籍,293333.277375,2768331.1724375
168887,新北市政府,TW,新北市,新莊區,瓊林里,002,環漢路二段,535號,,,新北市新莊區瓊林里002鄰環漢路二段535號,塔寮坑2號抽水站不供設籍,294997.85740000003,2768977.1191
168887,新北市政府,TW,新北市,新莊區,瓊林里,002,環漢路二段,630號,,,新北市新莊區瓊林里002鄰環漢路二段630號,塔寮坑抽水站不供設籍,294695.8403,2768636.3824
168887,新北市政府,TW,新北市,新莊區,福基里,013,化成路,565號,,,新北市新莊區福基里013鄰化成路565號,抽水站不供設籍,296914.043300,2773116.8400000
168887,新北市政府,TW,新北市,新莊區,福基里,001,思源路,680號,2,1,新北市新莊區福基里001鄰思源路680號二樓之1,管委會不供設籍,296432.483947,2772248.4097770
168887,新北市政府,TW,新北市,新莊區,福基里,007,福前街,251之1號,,,新北市新莊區福基里007鄰福前街251之1號,管理員室不供設籍,296674.149642,2772325.4374000
168887,新北市政府,TW,新北市,新莊區,福基里,009,福前街,500之19號,,,新北市新莊區福基里009鄰福前街500之19號,管理員室不供設籍,296859.401702,2772549.8539779
168887,新北市政府,TW,新北市,新莊區,福基里,009,福前街,500之1號,,,新北市新莊區福基里009鄰福前街500之1號,管理員室不供設籍,296685.564000,2772513.6095000
168887,新北市政府,TW,新北市,新莊區,福基里,001,福德二街,2之1號,,,新北市新莊區福基里001鄰福德二街2之1號,公共服務空間防災中心不供設籍,296691.3114,2772215.5809
168887,新北市政府,TW,新北市,新莊區,福基里,001,福德二街,76之1號,,,新北市新莊區福基里001鄰福德二街76之1號,管理員室不供設籍,296529.157975,2772200.0249000
168887,新北市政府,TW,新北市,新莊區,福基里,001,福德二街,80之1號,,,新北市新莊區福基里001鄰福德二街80之1號,管理員室不供設籍,296520.197599,2772201.6852332
168887,新北市政府,TW,新北市,新莊區,福營里,009,後港一路,173之1號,,,新北市新莊區福營里009鄰後港一路173之1號,管理員室不供設籍,293682.649050,2768988.8162000
168887,新北市政府,TW,新北市,新莊區,福興里,001,五工路,92之2號,,,新北市新莊區福興里001鄰五工路92之2號,管委會空間不供設籍,296125.56919999996,2772985.1406
168887,新北市政府,TW,新北市,新莊區,立人里,001,中正路,82之3號,,,新北市新莊區立人里001鄰中正路82之3號,公共設施不供設籍,296130.648433,2770035.5475000
168887,新北市政府,TW,新北市,新莊區,立基里,024,中環路三段,2號,,1,新北市新莊區立基里024鄰中環路三段2號之1,新莊公有拖吊場不供設戶籍,294618.297967,2771171.5023917
168887,新北市政府,TW,新北市,新莊區,立基里,024,中環路三段,2號,,1,新北市新莊區立基里024鄰中環路三段2號之1,拖吊場不供設籍,294618.297967,2771171.5023917
168887,新北市政府,TW,新北市,新莊區,立廷里,040,中平路377巷,10號,2,,新北市新莊區立廷里040鄰中平路377巷10號二樓,管委會不供設籍,294789.753645,2771682.8550390
168887,新北市政府,TW,新北市,新莊區,立廷里,020,中平路377巷,21之1號,,,新北市新莊區立廷里020鄰中平路377巷21之1號,管理員室不供設籍,294758.949659,2771665.1763623
168887,新北市政府,TW,新北市,新莊區,立廷里,029,立信三街,6之1號,,,新北市新莊區立廷里029鄰立信三街6之1號,管理員室不供設籍,294854.857941,2771425.2459348
168887,新北市政府,TW,新北市,新莊區,自信里,001,自信街,29號,2,,新北市新莊區自信里001鄰自信街29號二樓,管理中心不供設籍,295824.327741,2771213.4682018
168887,新北市政府,TW,新北市,新莊區,興漢里,014,環漢路二段,385號,,,新北市新莊區興漢里014鄰環漢路二段385號,公館溝抽水站不供設籍,295497.486932,2769453.5500296
168887,新北市政府,TW,新北市,新莊區,西盛里,023,新樹路258巷,1之2號,,,新北市新莊區西盛里023鄰新樹路258巷1之2號,管理員室不供設籍,293605.791696,2767540.1333418
168887,新北市政府,TW,新北市,新莊區,西盛里,023,新樹路258巷,3之3號,,,新北市新莊區西盛里023鄰新樹路258巷3之3號,管理員室不供設籍,293589.808662,2767557.7139502
168887,新北市政府,TW,新北市,新莊區,西盛里,023,新樹路258巷,5之14號,,,新北市新莊區西盛里023鄰新樹路258巷5之14號,管理室不供設籍,293547.50482154573,2767621.2585766427
168887,新北市政府,TW,新北市,新莊區,西盛里,023,新樹路258巷,5之1號,,,新北市新莊區西盛里023鄰新樹路258巷5之1號,管理室不供設籍,293581.65483,2767582.3274131
168887,新北市政府,TW,新北市,新莊區,西盛里,007,新樹路,264之6號,,,新北市新莊區西盛里007鄰新樹路264之6號,管理員室不供設籍用,293640.265322,2767441.2023636
168887,新北市政府,TW,新北市,新莊區,西盛里,007,新樹路,266之4號,,,新北市新莊區西盛里007鄰新樹路266之4號,管理員不供設籍用,293634.992289,2767389.984221
168887,新北市政府,TW,新北市,新莊區,西盛里,016,環漢路三段,530號,,,新北市新莊區西盛里016鄰環漢路三段530號,西盛抽水站不供設籍,293913.5538,2766018.8018
168887,新北市政府,TW,新北市,新莊區,頭前里,008,幸福東路,218號,,,新北市新莊區頭前里008鄰幸福東路218號,停車場不供設籍,296508.299620,2771350.3782417
168887,新北市政府,TW,新北市,新莊區,頭前里,008,思源路296巷,31號,,,新北市新莊區頭前里008鄰思源路296巷31號,管委會空間不供設籍,296517.838,2771423.8192
168887,新北市政府,TW,新北市,新莊區,頭前里,010,思源路370巷,70之1號,,,新北市新莊區頭前里010鄰思源路370巷70之1號,管理員室不供設籍,296556.174442,2771566.9383500
168887,新北市政府,TW,新北市,新莊區,頭前里,014,福前街63巷,2之1號,,,新北市新莊區頭前里014鄰福前街63巷2之1號,管理員室不供設籍,296752.577875,2771854.5735583
168887,新北市政府,TW,新北市,新莊區,頭前里,013,福美街,12號,,,新北市新莊區頭前里013鄰福美街12號,抽水站不供設籍,296497.443433,2771731.7852333
168887,新北市政府,TW,新北市,新莊區,頭前里,013,福美街,16之1號,,,新北市新莊區頭前里013鄰福美街16之1號,管理員室不供設籍,296496.699,2771751.6997
168887,新北市政府,TW,新北市,新莊區,頭前里,016,福美街,66號,,,新北市新莊區頭前里016鄰福美街66號,公廁不供設籍,296541.074567,2772035.8994208
168887,新北市政府,TW,新北市,新莊區,福基里,009,福美街172巷,1之1號,,,新北市新莊區福基里009鄰福美街172巷1之1號,公共服務空間防災中心不供設,296494.2695,2772486.9119
168887,新北市政府,TW,新北市,新莊區,頭前里,016,福美街90巷,50之1號,,,新北市新莊區頭前里016鄰福美街90巷50之1號,管理員室不供設籍,296585.7173524181,2772121.875773992
168887,新北市政府,TW,新北市,新莊區,頭前里,010,頭前路,111號,B1,,新北市新莊區頭前里010鄰頭前路111號地下一層,管理員室不供設籍,296849.304408,2771643.8844417
168887,新北市政府,TW,新北市,新莊區,頭前里,008,頭成街,140號,,,新北市新莊區頭前里008鄰頭成街140號,公廁不供設籍,296650.479775,2771414.8561917
168887,新北市政府,TW,新北市,新店區,下城里,002,華城路,66之20號,,,新北市新店區下城里002鄰華城路66之20號,警衛室不供設籍,302961.6282658966,2760318.1868803287
168887,新北市政府,TW,新北市,新店區,中山里,001,民生路75巷,36號,,,新北市新店區中山里001鄰民生路75巷36號,資材室不供設籍,303748.3959,2763973.0363000003
168887,新北市政府,TW,新北市,新店區,中山里,001,民生路75巷,38號,,,新北市新店區中山里001鄰民生路75巷38號,資材室不供設籍,303756.19299999997,2763943.1233
168887,新北市政府,TW,新北市,新店區,中興里,007,北新路一段,86號,11,,新北市新店區中興里007鄰北新路一段86號十一樓,新北市新店戶政事務所,304690.8961944364,2762302.964298801
168887,新北市政府,TW,新北市,新店區,中興里,018,檳榔路,151號,,1,新北市新店區中興里018鄰檳榔路151號之1,寺廟不供設籍,305080.9719,2761539.7
168887,新北市政府,TW,新北市,新店區,中興里,007,行政街,2號,2,,新北市新店區中興里007鄰行政街2號二樓,臺北縣新店市戶政事務所,304788.380123,2762191.8829682
168887,新北市政府,TW,新北市,新店區,五峯里,001,北新路一段126巷,2號,,,新北市新店區五峯里001鄰北新路一段126巷2號,管委會不供設籍,304767.1273460937,2762526.094588747
168887,新北市政府,TW,新北市,新店區,塗潭里,005,新潭路一段,198號,,,新北市新店區塗潭里005鄰新潭路一段198號,資材室不供設籍,303463.62687150866,2758209.786466101
168887,新北市政府,TW,新北市,新店區,太平里,011,合作路,13號,,,新北市新店區太平里011鄰合作路13號,建物已拆除,303867.464500,2761203.2673000
168887,新北市政府,TW,新北市,新店區,太平里,011,合作路,13號,2,,新北市新店區太平里011鄰合作路13號二樓,建物已拆除,303867.464500,2761203.2673000
168887,新北市政府,TW,新北市,新店區,安和里,028,安興路95巷,21號,,,新北市新店區安和里028鄰安興路95巷21號,管理室不供設籍,301756.086746728,2763282.2658882383
168887,新北市政府,TW,新北市,新店區,寶福里,018,寶興路45巷2弄,2號,,,新北市新店區寶福里018鄰寶興路45巷2弄2號,管理室不供設籍,305543.292000,2762936.3610000
168887,新北市政府,TW,新北市,新店區,屈尺里,014,新烏路二段,193號,,,新北市新店區屈尺里014鄰新烏路二段193號,資材室不供設籍,305453.2595369813,2756910.42524821
168887,新北市政府,TW,新北市,新店區,廣興里,010,小坑二路2巷,9號,,,新北市新店區廣興里010鄰小坑二路2巷9號,資材室不供設籍,303732.4966034727,2756687.5623589125
168887,新北市政府,TW,新北市,新店區,廣興里,003,廣興路60巷,13號,,,新北市新店區廣興里003鄰廣興路60巷13號,資材室不供設籍,304565.7856,2756486.824
168887,新北市政府,TW,新北市,新店區,廣興里,003,廣興路60巷,32號,,,新北市新店區廣興里003鄰廣興路60巷32號,資材室不供設籍,304837.7145890576,2756488.8438610146
168887,新北市政府,TW,新北市,新店區,廣興里,003,廣興路60巷,34號,,,新北市新店區廣興里003鄰廣興路60巷34號,資材室不供設籍,304832.3137992718,2756484.3315240997
168887,新北市政府,TW,新北市,新店區,張北里,029,寶橋路78巷,88號,,,新北市新店區張北里029鄰寶橋路78巷88號,管理室不供設籍,305189.339692,2762978.9950083
168887,新北市政府,TW,新北市,新店區,復興里,002,北新路三段203巷,3號,,,新北市新店區復興里002鄰北新路三段203巷3號,建物已滅失,304568.881100,2764166.9892000
168887,新北市政府,TW,新北市,新店區,復興里,003,北新路三段,221號,,,新北市新店區復興里003鄰北新路三段221號,管理室不供設籍,304510.672000,2764314.6280000
168887,新北市政府,TW,新北市,新店區,德安里,022,薏仁坑路,59之2號,,,新北市新店區德安里022鄰薏仁坑路59之2號,資材室不供設籍,299441.22491705516,2762082.269898298
168887,新北市政府,TW,新北市,新店區,德安里,022,薏仁坑路,59之3號,,,新北市新店區德安里022鄰薏仁坑路59之3號,資材室不供設籍,299427.296032645,2762091.352811215
168887,新北市政府,TW,新北市,新店區,日興里,012,安康路三段660巷,42號,,,新北市新店區日興里012鄰安康路三段660巷42號,資材室不供設籍,297634.635200,2760625.0283000
168887,新北市政府,TW,新北市,新店區,日興里,012,安康路三段660巷,48號,,,新北市新店區日興里012鄰安康路三段660巷48號,資材室不供設籍,297551.382650,2760430.8390833
168887,新北市政府,TW,新北市,新店區,日興里,012,安康路三段660巷,52號,,,新北市新店區日興里012鄰安康路三段660巷52號,資材室不供設籍,297496.85733956663,2760667.6760461307
168887,新北市政府,TW,新北市,新店區,永平里,008,永平街,30之2號,,,新北市新店區永平里008鄰永平街30之2號,管理員室不供設籍,302131.738147,2764108.0302660
168887,新北市政府,TW,新北市,新店區,永平里,008,永平街,36之2號,,,新北市新店區永平里008鄰永平街36之2號,管理員室不供設籍,302129.356679,2764124.6990151
168887,新北市政府,TW,新北市,新店區,雙坑里,015,中生路,218號,,,新北市新店區雙坑里015鄰中生路218號,資材室不得作為設籍使用,308582.5791,2760231.5831999997
168887,新北市政府,TW,新北市,新店區,雙坑里,013,翠峯路60巷,36號,,,新北市新店區雙坑里013鄰翠峯路60巷36號,資材室不供設籍,308802.0084,2759539.3942
168887,新北市政府,TW,新北市,新店區,雙坑里,004,青峯路20巷,40號,,,新北市新店區雙坑里004鄰青峯路20巷40號,資材室不供設籍,309089.947,2760778.3495
168887,新北市政府,TW,新北市,新店區,頂城里,017,安康路一段,173之6號,,,新北市新店區頂城里017鄰安康路一段173之6號,管委會不供設籍,303205.3268,2761726.6758
168887,新北市政府,TW,新北市,樹林區,三福里,027,忠義街,26號,,,新北市樹林區三福里027鄰忠義街26號,不提供設籍,291275.079240,2767335.2281400
168887,新北市政府,TW,新北市,樹林區,中山里,001,中山路三段,102號,B1,,新北市樹林區中山里001鄰中山路三段102號地下一層,不提供設籍,289666.082399,2762783.6125858
168887,新北市政府,TW,新北市,樹林區,中山里,021,中洲街,31之1號,,,新北市樹林區中山里021鄰中洲街31之1號,管委會不提供設籍,290087.31710000004,2762725.4217000003
168887,新北市政府,TW,新北市,樹林區,中山里,009,八德街,862之1號,,,新北市樹林區中山里009鄰八德街862之1號,管理員室不供設籍,289570.528072,2762368.9096
168887,新北市政府,TW,新北市,樹林區,南園里,049,佳園路三段,538之1號,,,新北市樹林區南園里049鄰佳園路三段538之1號,不供設籍,288514.181277,2759669.1994400
168887,新北市政府,TW,新北市,樹林區,南園里,042,大成路,20之1號,,,新北市樹林區南園里042鄰大成路20之1號,管理員室不供設籍,288658.205176,2759737.9060800
168887,新北市政府,TW,新北市,樹林區,南園里,051,大義路,20之1號,,,新北市樹林區南園里051鄰大義路20之1號,不供設籍使用,288300.937485,2759629.2555900
168887,新北市政府,TW,新北市,樹林區,南園里,023,學勤路,450號,2,,新北市樹林區南園里023鄰學勤路450號二樓,管委會不提供設籍,288452.659187,2760057.8566883
168887,新北市政府,TW,新北市,樹林區,南園里,015,學勤路,558之1號,,,新北市樹林區南園里015鄰學勤路558之1號,不供設籍,288792.388830,2760092.6803300
168887,新北市政府,TW,新北市,樹林區,南園里,008,學府路,555之1號,,,新北市樹林區南園里008鄰學府路555之1號,台北大學城福德宮使用不供設籍,288520.343601,2760411.9380359
168887,新北市政府,TW,新北市,樹林區,南園里,020,學成路,725號,,,新北市樹林區南園里020鄰學成路725號,管委會不提供設籍,288837.044038,2759990.5755125
168887,新北市政府,TW,新北市,樹林區,南園里,037,學成路,748號,,,新北市樹林區南園里037鄰學成路748號,管委會辦公室不提供設籍,288738.024159,2759870.8989200
168887,新北市政府,TW,新北市,樹林區,圳福里,016,千歲街,182之1號,,,新北市樹林區圳福里016鄰千歲街182之1號,不得提供設籍,293283.269000,2765958.4814000
168887,新北市政府,TW,新北市,樹林區,圳福里,010,大安路,1之85號,,,新北市樹林區圳福里010鄰大安路1之85號,管理員室不提供設籍,293269.8485,2766229.6372
168887,新北市政府,TW,新北市,樹林區,彭興里,001,太元街,51之1號,5,,新北市樹林區彭興里001鄰太元街51之1號五樓,不供設籍,292277.047926,2763546.3837600
168887,新北市政府,TW,新北市,樹林區,東山里,015,東和街,89號,,,新北市樹林區東山里015鄰東和街89號,不得作為設籍使用,288815.92605485185,2764534.4947867216
168887,新北市政府,TW,新北市,樹林區,東昇里,024,大安路,576號,,,新北市樹林區東昇里024鄰大安路576號,加油站使用,291562.025894,2764029.8804400
168887,新北市政府,TW,新北市,樹林區,柑園里,013,大成路,327之1號,,,新北市樹林區柑園里013鄰大成路327之1號,管委會不提供設籍,288524.667100,2760169.1589000
168887,新北市政府,TW,新北市,樹林區,柑園里,022,大義路,396之1號,2,,新北市樹林區柑園里022鄰大義路396之1號二樓,管委會空間不供設籍使用,288036.590931,2760207.3120417
168887,新北市政府,TW,新北市,樹林區,柑園里,021,學府路,212之1號,,,新北市樹林區柑園里021鄰學府路212之1號,管理員室不供設籍使用,288166.044476,2760271.5275900
168887,新北市政府,TW,新北市,樹林區,柑園里,008,學府路,376號,,,新北市樹林區柑園里008鄰學府路376號,管委會不提供設籍,288438.714691,2760351.6959083
168887,新北市政府,TW,新北市,樹林區,柑園里,012,柑園街二段149巷,17之1號,,,新北市樹林區柑園里012鄰柑園街二段149巷17之1號,不提供設籍,288628.585178,2760706.5614142
168887,新北市政府,TW,新北市,樹林區,樹人里,001,大安路,519之1號,,,新北市樹林區樹人里001鄰大安路519之1號,管理員室不供設籍,291827.539284,2764329.2593400
168887,新北市政府,TW,新北市,樹林區,樹福里,006,復興路,137號,,,新北市樹林區樹福里006鄰復興路137號,公園廁所不供設籍,292551.774689,2765015.9656400
168887,新北市政府,TW,新北市,樹林區,潭底里,009,保安街一段,285號,,,新北市樹林區潭底里009鄰保安街一段285號,樹林市戶政事務所,292288.944586,2765472.5768700
168887,新北市政府,TW,新北市,樹林區,育英里,003,育英街,119之1號,,,新北市樹林區育英里003鄰育英街119之1號,不得設籍,292397.861055,2764657.7310600
168887,新北市政府,TW,新北市,鶯歌區,中湖里,012,中湖街,296號,,,新北市鶯歌區中湖里012鄰中湖街296號,農業資材室不得設籍,285129.1821099291,2763332.188671088
168887,新北市政府,TW,新北市,鶯歌區,二橋里,012,中正三路335巷,48之2號,,,新北市鶯歌區二橋里012鄰中正三路335巷48之2號,不供設籍使用,283401.468239,2758431.0869608
168887,新北市政府,TW,新北市,鶯歌區,二橋里,014,中正三路,398之9號,,,新北市鶯歌區二橋里014鄰中正三路398之9號,不供設籍使用,282943.321391,2758673.4973425
168887,新北市政府,TW,新北市,鶯歌區,二橋里,015,中正三路406巷3弄,50號,,,新北市鶯歌區二橋里015鄰中正三路406巷3弄50號,農業資材室不得設籍,282600.7345795173,2758877.500869627
168887,新北市政府,TW,新北市,鶯歌區,二橋里,003,高職西街,100號,,,新北市鶯歌區二橋里003鄰高職西街100號,不提供設籍,283914.548201,2759379.7269467
168887,新北市政府,TW,新北市,鶯歌區,二甲里,008,甲一街,131號,,,新北市鶯歌區二甲里008鄰甲一街131號,農業資材室不得設籍,284347.33620604634,2758337.6339066196
168887,新北市政府,TW,新北市,鶯歌區,北鶯里,006,中正一路269巷,31號,,3,新北市鶯歌區北鶯里006鄰中正一路269巷31號之3,不得設籍,285887.494339111,2761377.4054864068
168887,新北市政府,TW,新北市,鶯歌區,北鶯里,008,仁愛路,53號,,,新北市鶯歌區北鶯里008鄰仁愛路53號,臺北縣鶯歌鎮戶政事務所,285762.005905,2760971.2951500
168887,新北市政府,TW,新北市,鶯歌區,北鶯里,004,建國路,12之1號,,,新北市鶯歌區北鶯里004鄰建國路12之1號,辦公室不供設籍,285976.957099,2760975.8355900
168887,新北市政府,TW,新北市,鶯歌區,南靖里,001,重慶街,28之1號,,,新北市鶯歌區南靖里001鄰重慶街28之1號,不作設籍用,285378.57930000004,2760578.5522000003
168887,新北市政府,TW,新北市,鶯歌區,大湖里,014,國際二路2巷,16號,,,新北市鶯歌區大湖里014鄰國際二路2巷16號,農業資材室不得設籍,284286.2816990705,2762842.3872754816
168887,新北市政府,TW,新北市,鶯歌區,大湖里,014,國際二路2巷,20號,,,新北市鶯歌區大湖里014鄰國際二路2巷20號,不供設籍使用,284279.5172,2762882.2053
168887,新北市政府,TW,新北市,鶯歌區,大湖里,015,國際二路8巷,21號,,,新北市鶯歌區大湖里015鄰國際二路8巷21號,農業資材室不得設籍,284212.8113,2762975.4881
168887,新北市政府,TW,新北市,鶯歌區,東湖里,004,中湖街152巷,10號,,,新北市鶯歌區東湖里004鄰中湖街152巷10號,農業資材室不得設籍,285361.8446,2762945.9555
168887,新北市政府,TW,新北市,鶯歌區,永吉里,006,鶯桃路285巷,6號,,1,新北市鶯歌區永吉里006鄰鶯桃路285巷6號之1,不得設籍,283779.61558354384,2761321.359411647
168887,新北市政府,TW,新北市,鶯歌區,鳳鳴里,012,鳳鳴路,158號,,,新北市鶯歌區鳳鳴里012鄰鳳鳴路158號,農業資材室不得設籍,283808.60396569024,2762121.498690597
168887,新北市政府,TW,新北市,鶯歌區,鳳鳴里,001,鶯桃路382巷,5之1號,,,新北市鶯歌區鳳鳴里001鄰鶯桃路382巷5之1號,管理室不供設籍,283729.587101,2761766.0718800
168887,新北市政府,TW,新北市,淡水區,八勢里,004,中正東路二段,71之1號,,,新北市淡水區八勢里004鄰中正東路二段71之1號,管理員室不供設籍,296357.60370000003,2782959.7601
168887,新北市政府,TW,新北市,淡水區,八勢里,009,中正東路二段105巷,1之3號,,,新北市淡水區八勢里009鄰中正東路二段105巷1之3號,機房不供設籍,296393.3074943833,2782674.870107365
168887,新北市政府,TW,新北市,淡水區,北投里,022,北新路,192號,,,新北市淡水區北投里022鄰北新路192號,管理員室不供設籍,295429.851354,2785730.0398133
168887,新北市政府,TW,新北市,淡水區,北投里,011,北新路,225號,,,新北市淡水區北投里011鄰北新路225號,管理員室不供設籍,295542.5939,2785834.8366
168887,新北市政府,TW,新北市,淡水區,北投里,018,新市一路三段101巷,20號,,,新北市淡水區北投里018鄰新市一路三段101巷20號,管委會不供設籍,294981.616276,2786246.8388517
168887,新北市政府,TW,新北市,淡水區,坪頂里,008,坪頂路,509號,,,新北市淡水區坪頂里008鄰坪頂路509號,林業資材室不供設籍,298267.620700,2783683.1778000
168887,新北市政府,TW,新北市,淡水區,坪頂里,008,坪頂路,515號,,,新北市淡水區坪頂里008鄰坪頂路515號,林業資材室不供設籍,298352.70531372033,2783646.0328479274
168887,新北市政府,TW,新北市,淡水區,學府里,008,學府路102巷,121號,,,新北市淡水區學府里008鄰學府路102巷121號,警衛室不供設籍,295788.868737,2784847.4802500
168887,新北市政府,TW,新北市,淡水區,學府里,015,學府路136巷,61號,,,新北市淡水區學府里015鄰學府路136巷61號,管理員室不供設籍,295690.820969,2785006.5556100
168887,新北市政府,TW,新北市,淡水區,學府里,002,水源街一段143巷,5之1號,,,新北市淡水區學府里002鄰水源街一段143巷5之1號,警衛室不供設籍,295075.6066,2784942.9857
168887,新北市政府,TW,新北市,淡水區,學府里,009,鄧公路,329號,,1,新北市淡水區學府里009鄰鄧公路329號之1,農業資材室,296996.1877551808,2784516.1816500346
168887,新北市政府,TW,新北市,淡水區,崁頂里,002,中山北路三段31巷,86號,,,新北市淡水區崁頂里002鄰中山北路三段31巷86號,管理員室不供設籍,294608.855110,2786910.1587300
168887,新北市政府,TW,新北市,淡水區,崁頂里,002,中山北路二段,375號,,,新北市淡水區崁頂里002鄰中山北路二段375號,新北市淡水戶政事務所,294743.251900,2786571.6818000
168887,新北市政府,TW,新北市,淡水區,崁頂里,017,濱海路一段306巷,3號,,,新北市淡水區崁頂里017鄰濱海路一段306巷3號,管理員室不供設籍,294400.940589,2786867.3952700
168887,新北市政府,TW,新北市,淡水區,崁頂里,004,濱海路一段306巷60弄,42號,,,新北市淡水區崁頂里004鄰濱海路一段306巷60弄42號,管理員室不供設籍,294516.195165,2787050.2320167
168887,新北市政府,TW,新北市,淡水區,崁頂里,018,濱海路二段,178號,B1,,新北市淡水區崁頂里018鄰濱海路二段178號地下一層,管理員室,293874.961400,2786929.2433000
168887,新北市政府,TW,新北市,淡水區,忠寮里,002,北新路三段,123之2號,,,新北市淡水區忠寮里002鄰北新路三段123之2號,農業資材室不供設籍,299065.76529999997,2786813.0374
168887,新北市政府,TW,新北市,淡水區,忠寮里,002,北新路三段,161號,,,新北市淡水區忠寮里002鄰北新路三段161號,農業資材室不供設籍,299302.9576,2786969.979
168887,新北市政府,TW,新北市,淡水區,忠寮里,010,行忠路,656號,,,新北市淡水區忠寮里010鄰行忠路656號,農業資材室不供設籍,297336.17579999996,2787920.5712
